10.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|79|1|1
10.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|79|1|1
10.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|80|1|1
10.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|80|1|1
10.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|81|1|1
10.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|81|1|1
10.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|82|1|1
10.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|82|1|1
10.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|83|1|1
10.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|83|1|1
10.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|84|1|1
10.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|84|1|1
10.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|85|1|1
10.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|85|1|1
10.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|86|1|1
10.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|86|1|1
10.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|87|1|1
10.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|87|1|1
10.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|88|1|1
10.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|88|1|1
11.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|89|1|1
11.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|89|1|1
11.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|90|1|1
11.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|90|1|1
11.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|91|1|1
11.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|91|1|1
11.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|92|1|1
11.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|92|1|1
11.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|93|1|1
11.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|93|1|1
11.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|94|1|1
11.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|94|1|1
11.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|95|1|1
11.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|95|1|1
11.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|96|1|1
11.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|96|1|1
11.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|97|1|1
11.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|97|1|1
11.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|98|1|1
11.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|98|1|1
12.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|99|1|1
12.063385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|99|1|1
12.101195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|100|1|1
12.163385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|100|1|1
12.201195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|101|1|1
12.263385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|101|1|1
12.301195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|102|1|1
12.363385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|102|1|1
12.401195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|103|1|1
12.463385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|103|1|1
12.501195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|104|1|1
12.563385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|104|1|1
12.601195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|105|1|1
12.663385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|105|1|1
12.701195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|106|1|1
12.763385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|106|1|1
12.801195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|107|1|1
12.863385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|107|1|1
12.901195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|108|1|1
12.963385696|tx|1|2|200|7.0.0.3|49153|225.0.0.0|8000|108|1|1
13.001195891|tx|4|5|200|7.0.0.6|49153|225.0.0.0|8000|109|1|1
