2137.071427|0|2|0|213|7|0|1|255|100|10|0|265055.115718909|264869.673077422|0|0|2|1|3|100|1|1
2169.071427|0|1|0|216|9|0|2|255|50|10|0|162506.411785011|158219.414164404|0|0|1|1|3|100|1|1
2237.071427|0|2|0|223|7|0|1|255|100|10|0|144969.00257954|143075.842169451|0|0|2|1|3|100|1|1
2269.071427|0|1|0|226|9|0|2|255|50|10|0|158823.949915299|157390.125961342|0|0|1|1|3|100|1|1
2337.071427|0|2|0|233|7|0|1|255|100|10|0|134296.406005133|132198.574519275|0|0|2|1|3|100|1|1
2369.071427|0|1|0|236|9|0|2|255|50|10|0|200982.450942438|194538.33611144|0|0|1|1|3|100|1|1
2437.071427|0|2|0|243|7|0|1|255|100|10|0|261955.599610341|257702.515978549|0|0|2|1|3|100|1|1
2469.071427|0|1|0|246|9|0|2|255|50|10|0|188191.036086379|184785.250302893|0|0|1|1|3|100|1|1
2537.071427|0|2|0|253|7|0|1|255|100|10|0|192900.370804|184998.198260404|0|0|2|1|3|100|1|1
2569.071427|0|1|0|256|9|0|2|255|50|10|0|148388.886711041|147492.848418499|0|0|1|1|3|100|1|1
2637.071427|0|2|0|263|7|0|1|255|100|10|0|157806.913109994|153938.264896838|0|0|2|1|3|100|1|1
2669.071427|0|1|0|266|9|0|2|255|50|10|0|203002.419488367|200951.320917056|0|0|1|1|3|100|1|1
2737.071427|0|2|0|273|7|0|1|255|100|10|0|205058.652577188|204744.254451068|0|0|2|1|3|100|1|1
2769.071427|0|1|0|276|9|0|2|255|50|10|0|188027.477491317|187605.980915809|0|0|1|1|3|100|1|1
2837.071427|0|2|0|283|7|0|1|255|100|10|0|155410.186161991|153223.769761799|0|0|2|1|3|100|1|1
2869.071427|0|1|0|286|9|0|2|255|50|10|0|87895.1836186077|86616.5688972644|0|0|1|1|3|100|1|1
2937.071427|0|2|0|293|7|0|1|255|100|10|0|129807.847629883|128160.976752626|0|0|2|1|3|100|1|1
2969.071427|0|1|0|296|9|0|2|255|50|10|0|323665.281035404|315607.355457725|0|0|1|1|3|100|1|1
3037.071427|0|2|0|303|7|0|1|255|100|10|0|298232.864011748|296158.468916896|0|0|2|1|3|100|1|1
3069.071427|0|1|0|306|9|0|2|255|50|10|0|169461.676152379|163381.734381113|0|0|1|1|3|100|1|1
3137.071427|0|2|0|313|7|0|1|255|100|10|0|118828.908166284|114215.187654076|0|0|2|1|3|100|1|1
3169.071427|0|1|0|316|9|0|2|255|50|10|0|123257.661864289|121635.463108333|0|0|1|1|3|100|1|1
3239.071427|0|2|0|323|9|0|1|255|100|10|0|186317.099070035|184513.29173066|0|0|2|1|3|100|1|1
3247.071427|0|2|0|324|7|0|1|255|0|10|0|287099.971125298|282721.728845424|0|0|0|1|3|100|1|1
3249.071427|0|1|0|324|9|0|2|255|0|10|0|213722.125305259|207916.051211717|0|0|0|1|3|100|1|1
3278.071427|0|1|0|327|8|0|2|255|0|10|0|152045.21935535|151826.334198896|0|0|0|1|3|100|1|1
3339.071427|0|2|0|333|9|0|1|255|100|10|0|149813.909958631|146325.227717385|0|0|2|1|3|100|1|1
3347.071427|0|2|0|334|7|0|1|255|0|10|0|131259.257794568|130438.895889449|0|0|0|1|3|100|1|1
3349.071427|0|1|0|334|9|0|2|255|0|10|0|134864.815925405|133208.464400734|0|0|0|1|3|100|1|1
3378.071427|0|1|0|337|8|0|2|255|0|10|0|108539.993472708|108260.456660775|0|0|0|1|3|100|1|1
3439.071427|0|2|0|343|9|0|1|255|100|10|0|251869.612425415|249946.274060233|0|0|2|1|3|100|1|1
3447.071427|0|2|0|344|7|0|1|255|0|10|0|118326.539671171|117247.380835422|0|0|0|1|3|100|1|1
3449.071427|0|1|0|344|9|0|2|255|0|10|0|135484.932136744|134178.683959198|0|0|0|1|3|100|1|1
3478.071427|0|1|0|347|8|0|2|255|0|10|0|232979.036144335|228554.973728765|0|0|0|1|3|100|1|1
3539.071427|0|2|0|353|9|0|1|255|100|10|0|118793.208685599|116520.780869229|0|0|2|1|3|100|1|1
3547.071427|0|2|0|354|7|0|1|255|0|10|0|242843.355093796|242130.653668567|0|0|0|1|3|100|1|1
3549.071427|0|1|0|354|9|0|2|255|0|10|0|218786.2387712|215856.310068689|0|0|0|1|3|100|1|1
3578.071427|0|1|0|357|8|0|2|255|0|10|0|260053.091793303|256264.292376992|0|0|0|1|3|100|1|1
3639.071427|0|2|0|363|9|0|1|255|100|10|0|184482.730186786|183473.130420128|0|0|2|1|3|100|1|1
3647.071427|0|2|0|364|7|0|1|255|0|10|0|165237.808376294|161224.958224146|0|0|0|1|3|100|1|1
3649.071427|0|1|0|364|9|0|2|255|0|10|0|182583.629399364|180599.472213293|0|0|0|1|3|100|1|1
3678.071427|0|1|0|367|8|0|2|255|0|10|0|52930.5634848616|52822.5080932795|0|0|0|1|3|100|1|1
3739.071427|0|2|0|373|9|0|1|255|100|10|0|200450.790606837|196588.728464818|0|0|2|1|3|100|1|1
3747.071427|0|2|0|374|7|0|1|255|0|10|0|132029.107535826|131487.222142347|0|0|0|1|3|100|1|1
3749.071427|0|1|0|374|9|0|2|255|0|10|0|128282.863294395|126451.469357402|0|0|0|1|3|100|1|1
3778.071427|0|1|0|377|8|0|2|255|0|10|0|257845.37952257|254586.33906724|0|0|0|1|3|100|1|1
3839.071427|0|2|0|383|9|0|1|255|100|10|0|145160.176524431|142472.791266434|0|0|2|1|3|100|1|1
3847.071427|0|2|0|384|7|0|1|255|0|10|0|192903.013542771|191581.017928925|0|0|0|1|3|100|1|1
3849.071427|0|1|0|384|9|0|2|255|0|10|0|192678.939065748|192192.797807429|0|0|0|1|3|100|1|1
